date_utc,asset,close_binance,close_kraken,close_coinbase
2024-06-12,ETH,3560.12,3559.28,3559.14
2024-06-13,ETH,3469.4,3468.9,3467.65
2024-06-14,ETH,3481.8,3480.1,3479.53
2024-06-15,ETH,3568.74,3564.36,3566.69
2024-06-16,ETH,3624.41,3620.19,3622.1
2024-06-17,ETH,3511.46,3511.23,3509.55
2024-06-18,ETH,3483.42,3481.86,3482.06
2024-06-19,ETH,3560.51,3557.63,3559.14
2024-06-20,ETH,3513.08,3511.96,3510.73
2024-06-21,ETH,3518.5,3517.25,3517.19
2024-06-22,ETH,3495.75,3495.55,3494.09
2024-06-23,ETH,3420.91,3418.34,3418.42
2024-06-24,ETH,3352.73,3350.33,3350.59
2024-06-25,ETH,3394.91,3394.93,3393.6
2024-06-26,ETH,3371.44,3367.66,3369.31
2024-06-27,ETH,3450.44,3445.39,3445.58
2024-06-28,ETH,3380.15,3374.22,3373.62
2024-06-29,ETH,3378.8,3372.93,3373.26
2024-06-30,ETH,3438.16,3432.23,3432.37
2024-07-01,ETH,3442.2,3438.36,3438.59
2024-07-02,ETH,3421.35,3415.81,3416.17
2024-07-03,ETH,3295.48,3292.88,3291.73
2024-07-04,ETH,3059.7,3057.47,3058.89
2024-07-05,ETH,2981.78,2981.95,2981.74
2024-07-06,ETH,3066.83,3068.53,3067.39
2024-07-07,ETH,2931.0,2929.7,2930.78
2024-07-08,ETH,3019.01,3017.22,3018.48
2024-07-09,ETH,3066.65,3066.5,3066.51
2024-07-10,ETH,3101.05,3102.21,3100.3
2024-07-11,ETH,3099.57,3098.64,3099.29
2024-07-12,ETH,3133.88,3133.65,3135.05
2024-07-13,ETH,3175.93,3177.16,3176.71
2024-07-14,ETH,3245.08,3246.69,3246.38
2024-07-15,ETH,3483.39,3486.35,3485.87
2024-07-16,ETH,3444.13,3442.5,3446.67
2024-07-17,ETH,3387.05,3387.54,3387.45
2024-07-18,ETH,3426.5,3425.49,3425.58
2024-07-19,ETH,3503.53,3505.15,3505.75
2024-07-20,ETH,3517.5,3518.62,3519.06
2024-07-21,ETH,3535.92,3534.56,3536.2
2024-07-22,ETH,3439.6,3440.38,3441.1
2024-07-23,ETH,3482.51,3480.96,3482.9
2024-07-24,ETH,3335.81,3336.11,3334.99
2024-07-25,ETH,3175.48,3173.35,3174.3
2024-07-26,ETH,3274.61,3275.76,3274.95
2024-07-27,ETH,3249.01,3249.22,3249.25
2024-07-28,ETH,3270.16,3270.02,3269.98
2024-07-29,ETH,3317.66,3319.69,3317.55
2024-07-30,ETH,3279.21,3278.39,3278.27
2024-07-31,ETH,3232.74,3230.87,3231.81
2024-08-01,ETH,3203.4,3201.93,3200.54
2024-08-02,ETH,2989.61,2985.96,2985.84
2024-08-03,ETH,2903.64,2902.03,2901.72
2024-08-04,ETH,2688.92,2687.17,2688.31
2024-08-05,ETH,2419.59,2417.54,2420.37
2024-08-06,ETH,2461.33,2461.39,2462.52
2024-08-07,ETH,2342.8,2343.07,2343.66
2024-08-08,ETH,2682.5,2685.81,2683.59
2024-08-09,ETH,2598.78,2600.02,2599.94
2024-08-10,ETH,2609.92,2609.2,2610.69
2024-08-11,ETH,2555.38,2553.06,2555.58
2024-08-12,ETH,2722.3,2723.29,2723.0
2024-08-13,ETH,2702.44,2703.0,2703.49
2024-08-14,ETH,2661.45,2664.15,2661.67
2024-08-15,ETH,2569.89,2570.08,2570.5
2024-08-16,ETH,2592.73,2593.43,2593.75
2024-08-17,ETH,2614.51,2613.74,2614.64
2024-08-18,ETH,2612.15,2612.65,2612.68
2024-08-19,ETH,2636.36,2637.92,2637.15
2024-08-20,ETH,2572.82,2573.45,2573.04
2024-08-21,ETH,2630.71,2629.76,2631.14
2024-08-22,ETH,2622.88,2623.19,2623.3
2024-08-23,ETH,2762.48,2764.61,2764.73
2024-08-24,ETH,2768.0,2769.76,2769.0
2024-08-25,ETH,2746.13,2747.0,2747.57
2024-08-26,ETH,2680.49,2681.1,2680.77
2024-08-27,ETH,2457.33,2458.44,2458.22
2024-08-28,ETH,2528.33,2528.36,2528.51
2024-08-29,ETH,2527.61,2528.61,2527.71
2024-08-30,ETH,2526.0,2526.84,2525.74
2024-08-31,ETH,2513.01,2512.79,2512.62
2024-09-01,ETH,2425.72,2427.5,2425.9
2024-09-02,ETH,2538.01,2538.48,2537.81
2024-09-03,ETH,2425.29,2422.26,2424.18
2024-09-04,ETH,2450.71,2450.08,2450.46
2024-09-05,ETH,2368.81,2368.47,2367.8
2024-09-06,ETH,2225.23,2224.45,2224.46
2024-09-07,ETH,2273.58,2273.1,2272.88
2024-09-08,ETH,2297.3,2296.92,2297.47
2024-09-09,ETH,2359.5,2359.08,2360.1
2024-09-10,ETH,2388.52,2387.78,2388.26
2024-09-11,ETH,2340.55,2339.99,2340.54
2024-09-12,ETH,2361.76,2361.34,2361.63
2024-09-13,ETH,2439.19,2440.89,2440.96
2024-09-14,ETH,2417.79,2416.99,2418.19
2024-09-15,ETH,2316.1,2316.87,2316.37
2024-09-16,ETH,2295.68,2295.03,2295.21
2024-09-17,ETH,2341.8,2341.69,2342.1
2024-09-18,ETH,2374.75,2374.75,2374.59
2024-09-19,ETH,2465.21,2464.52,2465.84
2024-09-20,ETH,2561.4,2561.44,2562.02
2024-09-21,ETH,2612.4,2615.0,2613.16
2024-09-22,ETH,2581.0,2581.99,2580.92
2024-09-23,ETH,2646.97,2646.91,2646.72
2024-09-24,ETH,2653.2,2653.13,2653.31
2024-09-25,ETH,2579.95,2580.05,2579.25
2024-09-26,ETH,2632.26,2632.14,2632.53
2024-09-27,ETH,2694.43,2695.01,2695.37
2024-09-28,ETH,2675.21,2678.61,2675.79
2024-09-29,ETH,2657.62,2657.89,2657.89
2024-09-30,ETH,2602.23,2602.97,2601.27
2024-10-01,ETH,2447.79,2448.27,2447.55
2024-10-02,ETH,2364.1,2363.93,2363.76
2024-10-03,ETH,2349.8,2349.46,2349.97
2024-10-04,ETH,2414.41,2414.51,2414.43
2024-10-05,ETH,2414.66,2414.78,2414.51
2024-10-06,ETH,2440.03,2440.03,2439.84
2024-10-07,ETH,2422.71,2422.1,2421.68
2024-10-08,ETH,2440.89,2439.22,2439.48
2024-10-09,ETH,2370.47,2366.78,2368.66
2024-10-10,ETH,2386.49,2383.76,2384.32
2024-10-11,ETH,2439.5,2436.86,2438.77
2024-10-12,ETH,2476.4,2477.11,2475.79
2024-10-13,ETH,2468.91,2466.4,2467.67
2024-10-14,ETH,2629.79,2628.13,2628.74
2024-10-15,ETH,2607.41,2605.99,2606.63
2024-10-16,ETH,2611.1,2610.42,2610.54
2024-10-17,ETH,2605.8,2603.04,2604.91
2024-10-18,ETH,2642.17,2641.79,2641.98
2024-10-19,ETH,2648.2,2648.53,2647.97
2024-10-20,ETH,2746.91,2745.32,2746.22
2024-10-21,ETH,2666.7,2665.78,2665.35
2024-10-22,ETH,2622.81,2618.99,2620.84
2024-10-23,ETH,2524.61,2523.56,2521.94
2024-10-24,ETH,2535.82,2534.07,2533.99
2024-10-25,ETH,2440.62,2436.72,2436.01
2024-10-26,ETH,2482.51,2478.86,2479.49
2024-10-27,ETH,2507.8,2505.42,2504.69
2024-10-28,ETH,2567.48,2564.97,2565.66
2024-10-29,ETH,2638.8,2636.08,2637.85
2024-10-30,ETH,2659.19,2656.19,2658.16
2024-10-31,ETH,2518.61,2515.07,2514.84
2024-11-01,ETH,2511.49,2512.19,2510.27
2024-11-02,ETH,2494.23,2491.03,2493.44
2024-11-03,ETH,2457.73,2455.53,2456.57
2024-11-04,ETH,2398.21,2395.92,2397.0
2024-11-05,ETH,2422.55,2422.26,2422.24
2024-11-06,ETH,2721.87,2723.26,2724.27
2024-11-07,ETH,2895.47,2896.87,2897.65
2024-11-08,ETH,2961.75,2962.95,2964.09
2024-11-09,ETH,3126.21,3129.5,3127.97
2024-11-10,ETH,3183.21,3186.05,3186.07
2024-11-11,ETH,3371.59,3375.78,3375.78
2024-11-12,ETH,3243.8,3248.11,3247.21
2024-11-13,ETH,3187.16,3190.95,3191.45
2024-11-14,ETH,3058.82,3059.32,3059.04
2024-11-15,ETH,3090.01,3090.47,3090.76
2024-11-16,ETH,3132.87,3133.41,3134.25
2024-11-17,ETH,3076.0,3075.21,3076.79
2024-11-18,ETH,3207.8,3210.32,3209.21
2024-11-19,ETH,3107.44,3110.92,3111.7
2024-11-20,ETH,3069.97,3072.09,3072.24
2024-11-21,ETH,3355.81,3360.9,3359.9
2024-11-22,ETH,3327.78,3331.54,3331.77
2024-11-23,ETH,3393.91,3397.28,3397.51
2024-11-24,ETH,3361.2,3364.84,3365.16
2024-11-25,ETH,3414.49,3413.65,3414.72
2024-11-26,ETH,3324.73,3323.32,3323.67
2024-11-27,ETH,3653.28,3657.55,3657.63
2024-11-28,ETH,3578.79,3578.35,3579.11
2024-11-29,ETH,3592.21,3593.87,3593.67
2024-11-30,ETH,3703.6,3706.1,3706.35
2024-12-01,ETH,3707.61,3712.6,3710.24
2024-12-02,ETH,3643.42,3644.76,3644.52
2024-12-03,ETH,3614.51,3617.8,3617.59
2024-12-04,ETH,3837.8,3844.31,3843.33
2024-12-05,ETH,3785.2,3791.3,3788.93
2024-12-06,ETH,3998.87,4005.25,4004.83
2024-12-07,ETH,3996.22,4000.49,4000.01
2024-12-08,ETH,4004.15,4006.8,4006.75
2024-12-09,ETH,3712.0,3717.0,3713.57
2024-12-10,ETH,3628.25,3630.45,3630.34
2024-12-11,ETH,3831.81,3834.0,3835.08
2024-12-12,ETH,3881.61,3882.68,3882.68
2024-12-13,ETH,3906.8,3907.75,3907.87
2024-12-14,ETH,3870.29,3869.81,3869.25
2024-12-15,ETH,3959.09,3954.5,3957.7
2024-12-16,ETH,3986.24,3987.53,3987.6
2024-12-17,ETH,3893.01,3893.52,3893.54
2024-12-18,ETH,3626.8,3624.84,3624.84
2024-12-19,ETH,3417.01,3414.63,3414.35
2024-12-20,ETH,3472.21,3472.0,3470.47
2024-12-21,ETH,3338.92,3337.39,3337.09
2024-12-22,ETH,3281.83,3276.69,3278.6
2024-12-23,ETH,3422.53,3417.84,3418.12
2024-12-24,ETH,3493.18,3490.91,3491.13
2024-12-25,ETH,3497.0,3494.01,3493.95
2024-12-26,ETH,3335.05,3331.04,3330.86
2024-12-27,ETH,3333.51,3327.59,3328.6
2024-12-28,ETH,3404.0,3398.39,3397.87
2024-12-29,ETH,3356.48,3349.5,3350.23
2024-12-30,ETH,3361.84,3355.59,3355.66
2024-12-31,ETH,3337.78,3333.3,3330.32
2025-01-01,ETH,3360.38,3354.0,3353.32
2025-01-02,ETH,3455.67,3451.94,3452.39
2025-01-03,ETH,3609.01,3607.57,3607.68
2025-01-04,ETH,3656.88,3657.58,3656.4
2025-01-05,ETH,3635.99,3635.44,3635.46
2025-01-06,ETH,3687.45,3688.57,3688.74
2025-01-07,ETH,3381.31,3380.7,3380.29
2025-01-08,ETH,3327.29,3326.34,3326.29
2025-01-09,ETH,3219.2,3219.04,3218.81
2025-01-10,ETH,3267.04,3266.05,3266.53
2025-01-11,ETH,3282.83,3282.32,3282.01
2025-01-12,ETH,3267.3,3264.98,3266.02
2025-01-13,ETH,3137.51,3136.15,3136.08
2025-01-14,ETH,3225.63,3222.73,3223.97
2025-01-15,ETH,3451.52,3451.43,3451.58
2025-01-16,ETH,3308.05,3307.25,3307.73
2025-01-17,ETH,3473.63,3473.69,3475.47
2025-01-18,ETH,3307.71,3306.14,3304.07
2025-01-19,ETH,3215.12,3210.68,3210.03
2025-01-20,ETH,3284.0,3278.11,3280.4
2025-01-21,ETH,3327.54,3327.15,3327.57
2025-01-22,ETH,3242.6,3239.35,3241.35
2025-01-23,ETH,3338.21,3337.96,3338.67
2025-01-24,ETH,3310.09,3309.92,3309.72
2025-01-25,ETH,3318.77,3316.31,3318.37
2025-01-26,ETH,3232.61,3233.47,3231.48
2025-01-27,ETH,3182.44,3179.98,3181.93
2025-01-28,ETH,3077.72,3076.6,3076.06
2025-01-29,ETH,3113.9,3113.22,3114.03
2025-01-30,ETH,3247.39,3247.77,3247.48
2025-01-31,ETH,3300.99,3300.25,3299.99
2025-02-01,ETH,3117.54,3116.46,3116.78
2025-02-02,ETH,2869.68,2869.46,2869.25
2025-02-03,ETH,2879.9,2883.26,2883.62
2025-02-04,ETH,2731.19,2735.22,2732.07
2025-02-05,ETH,2788.25,2788.76,2788.3
2025-02-06,ETH,2686.64,2687.08,2687.1
2025-02-07,ETH,2622.1,2623.39,2622.95
2025-02-08,ETH,2632.46,2632.79,2632.62
2025-02-09,ETH,2627.18,2628.76,2627.87
2025-02-10,ETH,2661.19,2661.24,2661.87
2025-02-11,ETH,2602.59,2603.04,2602.03
2025-02-12,ETH,2738.27,2737.85,2738.58
2025-02-13,ETH,2675.87,2676.18,2676.09
2025-02-14,ETH,2725.95,2725.81,2726.32
2025-02-15,ETH,2693.04,2693.0,2693.58
2025-02-16,ETH,2661.41,2663.01,2661.51
2025-02-17,ETH,2744.05,2742.99,2744.1
2025-02-18,ETH,2671.99,2669.75,2670.59
2025-02-19,ETH,2715.5,2715.01,2715.27
2025-02-20,ETH,2738.04,2739.33,2738.65
2025-02-21,ETH,2663.0,2658.99,2661.69
2025-02-22,ETH,2763.22,2763.33,2763.5
2025-02-23,ETH,2819.69,2819.49,2819.63
2025-02-24,ETH,2513.52,2514.21,2513.35
2025-02-25,ETH,2495.7,2491.74,2492.37
2025-02-26,ETH,2336.37,2332.44,2332.93
2025-02-27,ETH,2307.72,2304.85,2305.21
2025-02-28,ETH,2237.59,2236.31,2236.36
2025-03-01,ETH,2217.39,2215.6,2216.51
2025-03-02,ETH,2518.11,2519.77,2518.39
2025-03-03,ETH,2149.01,2147.28,2147.53
2025-03-04,ETH,2171.51,2170.99,2170.92
2025-03-05,ETH,2241.59,2241.22,2241.53
2025-03-06,ETH,2202.2,2202.2,2202.42
2025-03-07,ETH,2141.6,2139.49,2140.81
2025-03-08,ETH,2203.58,2203.01,2203.03
2025-03-09,ETH,2020.41,2019.51,2020.02
2025-03-10,ETH,1865.1,1863.51,1864.12
2025-03-11,ETH,1923.43,1922.11,1923.08
2025-03-12,ETH,1908.2,1907.97,1907.93
2025-03-13,ETH,1864.59,1862.99,1863.81
2025-03-14,ETH,1911.65,1910.01,1911.65
2025-03-15,ETH,1937.17,1936.8,1937.61
2025-03-16,ETH,1887.0,1887.1,1886.8
2025-03-17,ETH,1926.31,1926.26,1926.28
2025-03-18,ETH,1931.54,1931.66,1931.25
2025-03-19,ETH,2056.06,2057.01,2057.06
2025-03-20,ETH,1983.79,1981.55,1982.67
2025-03-21,ETH,1965.75,1964.29,1964.98
2025-03-22,ETH,1980.69,1980.15,1980.35
2025-03-23,ETH,2005.99,2005.13,2005.97
2025-03-24,ETH,2081.2,2081.86,2081.62
2025-03-25,ETH,2066.15,2066.35,2066.78
2025-03-26,ETH,2009.52,2009.22,2009.72
2025-03-27,ETH,2003.66,2002.08,2003.32
2025-03-28,ETH,1896.9,1895.61,1896.23
2025-03-29,ETH,1828.08,1827.62,1827.39
2025-03-30,ETH,1807.74,1806.21,1807.31
2025-03-31,ETH,1822.43,1822.8,1822.03
2025-04-01,ETH,1904.98,1905.28,1905.13
2025-04-02,ETH,1795.22,1792.97,1794.7
2025-04-03,ETH,1817.23,1815.63,1816.36
2025-04-04,ETH,1816.87,1815.21,1816.39
2025-04-05,ETH,1806.01,1805.58,1805.09
2025-04-06,ETH,1580.76,1578.98,1579.77
2025-04-07,ETH,1553.04,1551.65,1552.64
2025-04-08,ETH,1473.41,1471.99,1471.94
2025-04-09,ETH,1669.51,1668.81,1669.27
2025-04-10,ETH,1522.25,1521.26,1521.51
2025-04-11,ETH,1566.85,1566.21,1566.13
2025-04-12,ETH,1644.18,1643.34,1643.85
2025-04-13,ETH,1597.76,1596.65,1597.04
2025-04-14,ETH,1623.77,1622.99,1624.03
2025-04-15,ETH,1588.78,1588.98,1588.64
2025-04-16,ETH,1577.14,1577.06,1577.27
2025-04-17,ETH,1583.62,1582.34,1583.83
2025-04-18,ETH,1588.6,1588.4,1588.57
2025-04-19,ETH,1613.27,1613.14,1612.87
2025-04-20,ETH,1587.36,1587.49,1587.32
2025-04-21,ETH,1579.57,1580.07,1579.55
2025-04-22,ETH,1756.26,1757.59,1757.0
2025-04-23,ETH,1795.07,1796.05,1795.92
2025-04-24,ETH,1769.65,1770.0,1770.41
2025-04-25,ETH,1784.6,1786.61,1785.95
2025-04-26,ETH,1820.88,1820.85,1821.6
2025-04-27,ETH,1791.29,1791.82,1791.88
2025-04-28,ETH,1799.88,1799.56,1800.26
2025-04-29,ETH,1797.81,1798.99,1798.21
2025-04-30,ETH,1793.61,1793.92,1793.79
2025-05-01,ETH,1838.11,1838.84,1838.82
2025-05-02,ETH,1842.2,1843.01,1842.98
2025-05-03,ETH,1833.52,1833.85,1834.03
2025-05-04,ETH,1808.86,1809.09,1809.0
2025-05-05,ETH,1820.19,1819.9,1820.15
2025-05-06,ETH,1817.0,1816.54,1817.06
2025-05-07,ETH,1811.11,1811.43,1811.35
2025-05-08,ETH,2207.39,2208.36,2207.09
2025-05-09,ETH,2345.04,2345.79,2345.29
2025-05-10,ETH,2583.23,2585.0,2583.8
2025-05-11,ETH,2514.57,2515.58,2514.79
2025-05-12,ETH,2495.47,2495.4,2495.83
2025-05-13,ETH,2679.71,2680.2,2679.88
2025-05-14,ETH,2609.74,2610.35,2610.31
2025-05-15,ETH,2548.69,2547.87,2548.84
2025-05-16,ETH,2537.12,2537.43,2538.02
2025-05-17,ETH,2475.08,2475.74,2476.11
2025-05-18,ETH,2497.78,2497.69,2498.24
2025-05-19,ETH,2528.14,2528.52,2528.71
2025-05-20,ETH,2524.19,2524.81,2525.05
2025-05-21,ETH,2550.99,2552.1,2551.73
2025-05-22,ETH,2664.82,2664.5,2665.39
2025-05-23,ETH,2526.5,2526.82,2527.02
2025-05-24,ETH,2530.4,2531.68,2530.99
2025-05-25,ETH,2551.22,2551.43,2552.32
2025-05-26,ETH,2563.7,2563.64,2564.32
2025-05-27,ETH,2660.81,2663.04,2662.04
2025-05-28,ETH,2681.6,2682.41,2682.16
2025-05-29,ETH,2631.39,2631.26,2631.68
2025-05-30,ETH,2531.34,2531.46,2531.94
2025-05-31,ETH,2528.06,2529.11,2529.31
2025-06-01,ETH,2539.21,2538.28,2540.38
2025-06-02,ETH,2607.41,2608.13,2609.29
2025-06-03,ETH,2593.36,2594.64,2595.03
2025-06-04,ETH,2607.68,2608.18,2609.07
2025-06-05,ETH,2414.01,2416.63,2415.34
2025-06-06,ETH,2476.1,2478.03,2478.24
2025-06-07,ETH,2524.63,2525.68,2526.14
2025-06-08,ETH,2509.83,2511.12,2510.78
2025-06-09,ETH,2680.13,2681.57,2681.29
2025-06-10,ETH,2816.4,2816.32,2816.5
2025-06-11,ETH,2771.61,2771.98,2772.39
2025-06-12,ETH,2642.65,2643.89,2643.8
2025-06-13,ETH,2579.19,2579.64,2580.21
2025-06-14,ETH,2530.76,2533.18,2531.97
2025-06-15,ETH,2547.61,2546.96,2548.03
2025-06-16,ETH,2544.17,2541.11,2545.27
2025-06-17,ETH,2509.95,2510.11,2510.7
2025-06-18,ETH,2525.0,2525.79,2525.54
2025-06-19,ETH,2521.12,2521.43,2521.52
2025-06-20,ETH,2406.49,2406.04,2407.2
2025-06-21,ETH,2295.73,2296.29,2297.28
2025-06-22,ETH,2227.7,2227.41,2228.46
2025-06-23,ETH,2411.66,2413.73,2413.0
2025-06-24,ETH,2448.45,2448.24,2449.87
2025-06-25,ETH,2418.49,2419.12,2420.09
2025-06-26,ETH,2415.96,2416.21,2417.4
2025-06-27,ETH,2423.17,2424.18,2424.2
2025-06-28,ETH,2435.62,2437.56,2437.08
2025-06-29,ETH,2500.09,2501.2,2500.69
2025-06-30,ETH,2485.47,2486.1,2486.15
2025-07-01,ETH,2405.01,2405.76,2405.32
2025-07-02,ETH,2570.41,2570.49,2571.13
2025-07-03,ETH,2591.25,2591.13,2592.13
2025-07-04,ETH,2508.04,2508.0,2508.8
2025-07-05,ETH,2516.41,2516.99,2517.01
2025-07-06,ETH,2570.35,2572.17,2570.84
2025-07-07,ETH,2542.29,2542.52,2542.38
2025-07-08,ETH,2615.25,2615.74,2616.52
2025-07-09,ETH,2768.74,2770.33,2769.83
2025-07-10,ETH,2951.29,2951.71,2951.22
2025-07-11,ETH,2958.22,2958.01,2959.12
2025-07-12,ETH,2943.28,2942.64,2944.37
2025-07-13,ETH,2972.03,2973.24,2973.38
2025-07-14,ETH,3013.62,3014.59,3014.53
2025-07-15,ETH,3137.89,3140.01,3138.01
2025-07-16,ETH,3371.35,3372.67,3373.12
2025-07-17,ETH,3476.87,3479.33,3479.77
2025-07-18,ETH,3546.92,3549.05,3549.67
2025-07-19,ETH,3592.01,3596.18,3594.3
2025-07-20,ETH,3756.69,3760.07,3758.6
2025-07-21,ETH,3762.33,3764.17,3763.75
2025-07-22,ETH,3746.21,3749.04,3748.62
2025-07-23,ETH,3628.29,3629.0,3630.34
2025-07-24,ETH,3706.94,3706.09,3708.6
2025-07-25,ETH,3724.96,3725.52,3725.84
2025-07-26,ETH,3741.1,3742.2,3743.06
2025-07-27,ETH,3872.1,3875.0,3873.92
2025-07-28,ETH,3799.0,3797.08,3799.46
2025-07-29,ETH,3793.79,3792.87,3793.4
2025-07-30,ETH,3810.0,3806.85,3810.44
2025-07-31,ETH,3698.39,3698.08,3698.07
2025-08-01,ETH,3488.2,3485.96,3486.39
2025-08-02,ETH,3393.94,3392.97,3392.8
2025-08-03,ETH,3496.74,3496.8,3497.31
2025-08-04,ETH,3720.99,3719.99,3720.87
2025-08-05,ETH,3612.0,3611.38,3611.57
2025-08-06,ETH,3683.31,3683.56,3683.8
2025-08-07,ETH,3910.31,3912.74,3911.28
2025-08-08,ETH,4009.5,4008.37,4011.0
2025-08-09,ETH,4260.62,4262.91,4262.46
2025-08-10,ETH,4250.57,4251.61,4251.91
2025-08-11,ETH,4223.22,4225.0,4224.48
2025-08-12,ETH,4590.52,4590.0,4589.88
2025-08-13,ETH,4749.3,4750.83,4751.46
2025-08-14,ETH,4546.84,4549.29,4550.59
2025-08-15,ETH,4439.47,4443.2,4442.56
2025-08-16,ETH,4421.99,4424.21,4425.13
2025-08-17,ETH,4472.33,4472.99,4475.47
2025-08-18,ETH,4312.99,4312.56,4315.37
2025-08-19,ETH,4075.59,4074.66,4075.89
2025-08-20,ETH,4336.16,4334.99,4336.41
2025-08-21,ETH,4225.3,4223.73,4224.43
2025-08-22,ETH,4832.07,4830.0,4831.24
2025-08-23,ETH,4778.4,4776.69,4776.73
2025-08-24,ETH,4780.15,4779.18,4779.87
2025-08-25,ETH,4376.18,4377.69,4377.02
2025-08-26,ETH,4600.63,4600.83,4601.64
2025-08-27,ETH,4506.71,4506.04,4506.95
2025-08-28,ETH,4511.21,4512.18,4511.3
2025-08-29,ETH,4360.18,4359.78,4360.2
2025-08-30,ETH,4373.7,4374.39,4374.58
2025-08-31,ETH,4391.83,4391.93,4391.91
2025-09-01,ETH,4314.5,4314.38,4314.76
2025-09-02,ETH,4326.5,4325.58,4326.57
2025-09-03,ETH,4450.46,4450.0,4452.4
2025-09-04,ETH,4297.55,4299.15,4298.37
2025-09-05,ETH,4307.45,4307.02,4307.65
2025-09-06,ETH,4273.14,4274.96,4274.15
2025-09-07,ETH,4306.19,4305.19,4305.56
2025-09-08,ETH,4306.37,4307.5,4305.84
2025-09-09,ETH,4310.09,4308.23,4309.93
2025-09-10,ETH,4349.32,4349.81,4350.0
2025-09-11,ETH,4458.82,4462.85,4460.51
2025-09-12,ETH,4712.16,4716.93,4714.66
2025-09-13,ETH,4666.53,4666.17,4669.0
2025-09-14,ETH,4604.49,4608.76,4605.93
2025-09-15,ETH,4523.74,4527.02,4524.56
2025-09-16,ETH,4501.29,4504.6,4502.7
2025-09-17,ETH,4590.53,4592.34,4592.17
2025-09-18,ETH,4587.66,4589.52,4589.4
2025-09-19,ETH,4468.59,4471.11,4471.0
2025-09-20,ETH,4480.42,4481.59,4482.69
2025-09-21,ETH,4444.97,4447.0,4447.03
2025-09-22,ETH,4199.08,4203.07,4202.42
2025-09-23,ETH,4164.26,4165.01,4165.19
2025-09-24,ETH,4152.81,4154.62,4153.9
2025-09-25,ETH,3874.36,3872.63,3875.7
2025-09-26,ETH,4032.24,4035.39,4034.27
2025-09-27,ETH,4018.38,4019.11,4020.35
2025-09-28,ETH,4142.16,4145.33,4143.25
2025-09-29,ETH,4215.07,4218.01,4217.25
2025-09-30,ETH,4145.15,4146.97,4145.99
2025-10-01,ETH,4348.03,4350.03,4350.52
2025-10-02,ETH,4484.35,4487.47,4487.49
2025-10-03,ETH,4512.87,4514.89,4515.89
2025-10-04,ETH,4487.15,4489.0,4490.01
2025-10-05,ETH,4514.32,4516.68,4515.4
2025-10-06,ETH,4684.01,4688.96,4686.32
2025-10-07,ETH,4447.7,4450.01,4449.8
2025-10-08,ETH,4525.72,4526.57,4527.3
2025-10-09,ETH,4368.09,4370.28,4370.9
2025-10-10,ETH,3829.72,3837.22,3836.15
2025-10-11,ETH,3746.79,3749.47,3750.6
2025-10-12,ETH,4152.29,4156.74,4156.21
2025-10-13,ETH,4240.85,4244.36,4244.69
2025-10-14,ETH,4125.02,4125.99,4126.39
2025-10-15,ETH,3985.61,3987.78,3987.53
2025-10-16,ETH,3894.51,3895.24,3894.91
2025-10-17,ETH,3831.57,3833.11,3832.99
2025-10-18,ETH,3889.21,3889.37,3890.4
2025-10-19,ETH,3982.58,3984.67,3983.89
2025-10-20,ETH,3979.22,3981.32,3980.42
2025-10-21,ETH,3873.05,3874.68,3874.57
2025-10-22,ETH,3805.53,3805.71,3806.12
2025-10-23,ETH,3856.8,3858.33,3858.41
2025-10-24,ETH,3934.88,3935.68,3936.1
2025-10-25,ETH,3953.82,3954.29,3954.52
2025-10-26,ETH,4158.46,4158.73,4158.81
2025-10-27,ETH,4120.15,4118.66,4120.1
2025-10-28,ETH,3979.2,3980.25,3980.25
2025-10-29,ETH,3902.99,3902.54,3904.2
2025-10-30,ETH,3805.09,3802.67,3804.02
2025-10-31,ETH,3847.99,3846.73,3845.79
2025-11-01,ETH,3873.77,3872.37,3872.16
2025-11-02,ETH,3906.58,3907.44,3905.97
2025-11-03,ETH,3603.83,3601.99,3602.88
2025-11-04,ETH,3287.05,3288.88,3286.21
2025-11-05,ETH,3424.29,3424.01,3423.89
2025-11-06,ETH,3315.14,3313.54,3313.46
2025-11-07,ETH,3436.05,3433.9,3433.71
2025-11-08,ETH,3401.51,3400.21,3400.46
2025-11-09,ETH,3583.46,3584.2,3582.92
2025-11-10,ETH,3567.85,3565.64,3566.49
2025-11-11,ETH,3417.76,3414.42,3416.54
2025-11-12,ETH,3414.92,3413.51,3414.06
2025-11-13,ETH,3231.54,3230.34,3229.65
2025-11-14,ETH,3112.4,3109.23,3109.49
2025-11-15,ETH,3167.88,3167.37,3166.3
2025-11-16,ETH,3095.29,3093.51,3092.25
2025-11-17,ETH,3031.44,3025.5,3027.89
2025-11-18,ETH,3123.66,3122.0,3121.74
2025-11-19,ETH,3025.48,3022.4,3023.1
2025-11-20,ETH,2834.22,2830.0,2830.59
2025-11-21,ETH,2765.85,2765.39,2763.99
2025-11-22,ETH,2770.12,2767.09,2768.5
2025-11-23,ETH,2802.16,2801.0,2801.14
2025-11-24,ETH,2953.38,2951.88,2952.59
2025-11-25,ETH,2959.36,2959.04,2958.17
2025-11-26,ETH,3026.56,3026.95,3026.43
2025-11-27,ETH,3015.23,3014.85,3014.86
2025-11-28,ETH,3031.15,3032.32,3031.86
2025-11-29,ETH,2989.16,2990.01,2990.31
2025-11-30,ETH,2991.26,2991.95,2991.9
