date_utc,asset,close_binance,close_kraken,close_coinbase,spread_rel_bk,spread_rel_bc,spread_rel_kc
2024-10-24,BTC,68198.28,68170.1,68156.84,0.00041337771251614974,0.0006080094088869448,0.00019455127321066357
2024-10-25,BTC,66698.33,66606.8,66564.51,0.0013741840172474262,0.0020103806067228724,0.0006353235380236466
2024-10-26,BTC,67092.76,67026.0,67012.56,0.000996031390803509,0.0011967905717973348,0.00020055941751828676
2024-10-27,BTC,68021.7,67941.2,67943.19,0.0011848480745115797,0.00115552419602305,-2.9289175265456713e-05
2024-10-28,BTC,69962.21,69911.9,69924.5,0.0007196199788592761,0.0005392959549228582,-0.0001801943524802896
2024-10-29,BTC,72736.42,72661.0,72724.35,0.0010379708509378194,0.00016596916988587118,-0.0008710975072311333
2024-10-30,BTC,72344.74,72331.1,72322.91,0.00018857725100263067,0.0003018407306896176,0.00011324212479846274
2024-10-31,BTC,70292.01,70250.1,70197.83,0.0005965827806648782,0.001341636913847477,0.0007446099117309757
2024-11-01,BTC,69496.01,69490.1,69467.29,8.504808598619462e-05,0.0004134319907973527,0.0003283559787636836
2024-11-02,BTC,69374.74,69300.0,69358.94,0.0010784992784993452,0.00022780048253334684,-0.0008497823063616794
2024-11-03,BTC,68775.99,68748.7,68738.18,0.0003969529605651889,0.0005500582063711068,0.0001530444943407261
2024-11-04,BTC,67850.01,67783.3,67807.48,0.0009841657163340845,0.0006272169383083614,-0.0003565978266703018
2024-11-05,BTC,69372.01,69382.7,69380.73,-0.0001540729893763082,-0.00012568331293139057,2.8394051201363624e-05
2024-11-06,BTC,75571.99,75642.0,75646.55,-0.0009255440099414924,-0.0009856364897010694,-6.01481495190459e-05
2024-11-07,BTC,75857.89,75949.2,75920.0,-0.001202250978285413,-0.000818097997892564,0.00038461538461542766
2024-11-08,BTC,76509.78,76550.4,76566.73,-0.0005306308001002957,-0.0007437956407436719,-0.00021327801252579714
2024-11-09,BTC,76677.46,76728.3,76716.06,-0.0006625977637976233,-0.000503154098372538,0.00015954938248929906
2024-11-10,BTC,80370.01,80423.3,80428.92,-0.0006626189176520692,-0.0007324479801544825,-6.987536323987964e-05
2024-11-11,BTC,88647.99,88737.6,88770.73,-0.0010098312327581072,-0.0013826629565848458,-0.000373208601528785
2024-11-12,BTC,87952.01,88087.3,88035.43,-0.0015358627180082074,-0.0009475730396273363,0.0005891946004012993
2024-11-13,BTC,90375.2,90490.9,90493.82,-0.00127858160323302,-0.001310807743556519,-3.226739682349322e-05
2024-11-14,BTC,87325.59,87313.2,87340.4,0.00014190294251048563,-0.00016956643202914456,-0.00031142518238980177
2024-11-15,BTC,91032.07,91062.0,91058.36,-0.0003286771650083953,-0.0002887159399751482,3.997436369385099e-05
2024-11-16,BTC,90586.92,90555.1,90636.24,0.00035138827078751156,-0.0005441531996474014,-0.0008952268982032052
2024-11-17,BTC,89855.99,89850.0,89886.69,6.666666666665932e-05,-0.00034154111137030263,-0.0004081805659993387
2024-11-18,BTC,90464.08,90507.9,90520.3,-0.0004841566316309276,-0.0006210761563980594,-0.00013698584737353858
2024-11-19,BTC,92310.79,92376.1,92435.89,-0.0007070010533029025,-0.0013533704278717584,-0.0006468266817141188
2024-11-20,BTC,94286.56,94364.5,94393.15,-0.0008259461979875926,-0.0011292132956681744,-0.0003035177870427397
2024-11-21,BTC,98317.12,98496.0,98439.09,-0.0018161143599740859,-0.0012390403040093423,0.0005781239952542538
2024-11-22,BTC,98892.0,99000.0,99024.03,-0.0010909090909091423,-0.0013333127322731064,-0.00024266837049546908
2024-11-23,BTC,97672.4,97759.1,97778.77,-0.0008868739585369267,-0.0010878639606533014,-0.00020116841314321565
2024-11-24,BTC,97900.04,97994.1,98028.18,-0.0009598537054783529,-0.0013071751408625376,-0.00034765513345236254
2024-11-25,BTC,93010.01,93000.0,93000.01,0.00010763440860217521,0.00010752687015846973,-1.0752687007453687e-07
2024-11-26,BTC,91965.16,91914.5,91929.54,0.0005511643973474811,0.00038747066503330707,-0.0001636035598567842
2024-11-27,BTC,95863.11,95952.9,95951.19,-0.0009357716129475557,-0.0009179667287086968,1.7821561149933274e-05
2024-11-28,BTC,95643.98,95637.8,95665.53,6.461880135244513e-05,-0.00022526400052347295,-0.00028986407120723534
2024-11-29,BTC,97460.0,97478.7,97490.56,-0.0001918367807530741,-0.0003134662473986971,-0.00012165280412790302
2024-11-30,BTC,96407.99,96456.2,96465.42,-0.0004998123500613572,-0.0005953428700149477,-9.557829116380034e-05
2024-12-01,BTC,97185.18,97244.6,97263.18,-0.00061103649971328,-0.0008019478696871252,-0.00019102809511251095
2024-12-02,BTC,95840.62,95853.3,95862.89,-0.00013228548208576996,-0.0002323109599554618,-0.00010003871153896338
2024-12-03,BTC,95849.69,95917.5,95924.52,-0.0007069617118877769,-0.0007800925144061388,-7.318253977195432e-05
2024-12-04,BTC,98587.32,98757.1,98746.24,-0.0017191675332710599,-0.0016093777342812698,0.00010997887109431836
2024-12-05,BTC,96945.63,97087.3,97044.23,-0.0014592021819537226,-0.0010160315559203381,0.0004438182465871243
2024-12-06,BTC,99740.84,99872.9,99891.35,-0.0013222806186663494,-0.0015067370698265137,-0.00018470067728604267
2024-12-07,BTC,99831.99,99899.9,99929.32,-0.0006797804602406421,-0.0009739884150117284,-0.0002944080876364774
2024-12-08,BTC,101109.59,101170.0,101174.99,-0.000597113768903812,-0.0006464048081448182,-4.932048918415699e-05
2024-12-09,BTC,97276.47,97399.9,97324.81,-0.0012672497610366484,-0.0004966873297774788,0.0007715401653494158
2024-12-10,BTC,96593.0,96655.1,96660.76,-0.000642490670435425,-0.0007010083512688503,-5.855530206866355e-05
2024-12-11,BTC,101125.0,101177.0,101202.11,-0.0005139507990946646,-0.0007619406354274494,-0.0002481173564464756
2024-12-12,BTC,100004.29,100050.1,100030.47,-0.00045787060682611624,-0.00026172025383874864,0.00019624020560948807
2024-12-13,BTC,101424.25,101483.1,101428.75,-0.0005798995103618587,-4.436611907376875e-05,0.0005358441270351122
2024-12-14,BTC,101420.0,101400.1,101399.99,0.00019625227194053352,0.00019733729756765683,1.0848127303120236e-06
2024-12-15,BTC,104463.99,104355.2,104447.76,0.0010424971635338842,0.00015538868425712948,-0.0008861846343090063
2024-12-16,BTC,106058.66,106067.2,106099.81,-8.051499426775521e-05,-0.0003878423533463238,-0.00030735210553156644
2024-12-17,BTC,106133.74,106151.9,106136.99,-0.0001710756001540581,-3.062080430205061e-05,0.00014047882835188652
2024-12-18,BTC,100204.01,100166.1,100150.73,0.0003784713590724298,0.0005319981192348777,0.0001534686766637705
2024-12-19,BTC,97461.86,97431.4,97372.21,0.0003126302198266373,0.0009206939022949889,0.000607873642797907
2024-12-20,BTC,97805.44,97781.8,97765.0,0.00024176278203102974,0.000413644964966986,0.00017184063826536367
2024-12-21,BTC,97291.99,97232.6,97230.08,0.0006108033725313877,0.0006367371085163054,2.5917905240868677e-05
2024-12-22,BTC,95186.27,95101.9,95087.75,0.0008871536741117403,0.0010360956064268123,0.00014880991505217267
2024-12-23,BTC,94881.47,94699.4,94764.56,0.0019226098581406337,0.0012336890499993203,-0.000687598823864155
2024-12-24,BTC,98663.58,98647.2,98594.47,0.00016604627399474658,0.0007009520919378787,0.0005348170135708319
2024-12-25,BTC,99429.6,99310.8,99346.28,0.0011962445172126746,0.0008386826361290733,-0.0003571346607038617
2024-12-26,BTC,95791.6,95645.0,95669.49,0.001532751319985426,0.0012763734812426542,-0.00025598547666561
2024-12-27,BTC,94299.03,94148.9,94171.89,0.0015946017425589876,0.0013500844041678395,-0.00024412805137508098
2024-12-28,BTC,95300.0,95204.1,95130.82,0.0010073095591471848,0.001778393164276304,0.0007703076668528208
2024-12-29,BTC,93738.2,93551.0,93563.35,0.0020010475569474107,0.0018687872975902131,-0.00013199612882619505
2024-12-30,BTC,92792.05,92611.3,92620.71,0.0019517056773850072,0.0018499102414568647,-0.00010159714819724108
2024-12-31,BTC,93576.0,93370.9,93354.22,0.002196615862115614,0.0023756826418772636,0.0001786743009581926
2025-01-01,BTC,94591.79,94380.8,94383.59,0.0022355182409981023,0.002205891935239901,-2.9560223339553104e-05
2025-01-02,BTC,96984.79,96805.2,96903.19,0.00185516893720572,0.0008420775415132198,-0.001011215420256062
2025-01-03,BTC,98174.18,98111.1,98136.51,0.0006429445801747757,0.000383853063452122,-0.00025892504227009727
2025-01-04,BTC,98220.5,98208.9,98209.85,0.0001181155679372825,0.00010844126123799036,-9.673164148127356e-06
2025-01-05,BTC,98363.61,98306.2,98345.33,0.0005839916505774312,0.0001858756282580032,-0.0003978836615831094
2025-01-06,BTC,102235.6,102222.0,102279.41,0.00013304376748646263,-0.00042833645598849834,-0.0005613055452705629
2025-01-07,BTC,96954.61,96932.2,96941.98,0.00023119252425929382,0.00013028411427118414,-0.00010088508611028058
2025-01-08,BTC,95060.61,95060.4,95036.63,2.2091217795061624e-06,0.0002523237619009855,0.0002501140875890151
2025-01-09,BTC,92552.49,92531.7,92547.44,0.00022467975839646215,5.456660929792356e-05,-0.00017007493670273544
2025-01-10,BTC,94726.11,94698.8,94701.18,0.000288388026036257,0.00026324909573460786,-2.5131682625190166e-05
2025-01-11,BTC,94599.99,94562.1,94565.02,0.00040068907099133355,0.00036979847305063096,-3.087822537339857e-05
2025-01-12,BTC,94545.06,94449.9,94509.62,0.001007518271591623,0.00037498828161619535,-0.0006318933458837606
2025-01-13,BTC,94536.1,94487.1,94506.45,0.0005185893100752015,0.00031373520008437517,-0.0002047479299031041
2025-01-14,BTC,96560.86,96560.1,96534.96,7.87074578423308e-06,0.00026829658395244316,0.0002604237884389349
2025-01-15,BTC,100497.35,100496.4,100510.23,9.453074936160988e-06,-0.00012814615984846345,-0.00013759793406109555
2025-01-16,BTC,99987.3,99976.7,99981.78,0.0001060247037560913,5.521005927278111e-05,-5.0809257446715606e-05
2025-01-17,BTC,104077.48,104089.8,104107.0,-0.000118359339724039,-0.00028355441997185427,-0.00016521463494290067
2025-01-18,BTC,104556.23,104382.0,104435.0,0.001669157517579567,0.0011608177335185044,-0.0005074926988078987
2025-01-19,BTC,101331.57,101191.1,101211.13,0.0013881655600147536,0.0011899877019454497,-0.0001979031357519645
2025-01-20,BTC,102260.01,102162.8,102145.43,0.0009515205143162397,0.0011217339826168349,0.00017005166065686694
2025-01-21,BTC,106143.82,106162.8,106159.26,-0.00017878202157439738,-0.00014544185782749963,3.334612543470783e-05
2025-01-22,BTC,103706.66,103648.5,103667.11,0.0005611272714993731,0.0003815096224830672,-0.000179516917178435
2025-01-23,BTC,103910.34,103920.2,103926.36,-9.488049484118743e-05,-0.00015414760990384302,-5.927273888939322e-05
2025-01-24,BTC,104870.5,104840.4,104850.27,0.00028710306332291324,0.00019294180167572783,-9.413423541981825e-05
2025-01-25,BTC,104746.85,104705.2,104733.56,0.00039778349117347567,0.00012689342365534984,-0.00027078235476762913
2025-01-26,BTC,102620.0,102596.5,102563.0,0.00022905264799488734,0.0005557559743767371,0.00032662851125642156
2025-01-27,BTC,102082.83,102133.3,102062.42,-0.0004941581247251969,0.00019997566195284477,0.0006944769681143104
2025-01-28,BTC,101335.52,101299.8,101290.0,0.0003526166882856785,0.0004494027051042959,9.675190048374915e-05
2025-01-29,BTC,103733.24,103708.0,103747.25,0.00024337563158094433,-0.0001350397239444634,-0.00037832328085807276
2025-01-30,BTC,104722.94,104750.1,104742.64,-0.00025928376202033476,-0.00018808004075510087,7.122218802213531e-05
2025-01-31,BTC,102429.56,102406.0,102411.26,0.0002300646446498078,0.0001786912884385039,-5.1361539736838324e-05
2025-02-01,BTC,100635.65,100624.2,100623.85,0.00011378972453934821,0.00011726842095582946,3.4783006215288736e-06
2025-02-02,BTC,97700.59,97696.1,97676.52,4.595884584945864e-05,0.0002464256507090923,0.00020045759205999936
2025-02-03,BTC,101328.52,101425.1,101460.2,-0.000952229773497848,-0.0012978488116521802,-0.0003459484605785601
2025-02-04,BTC,97763.13,97868.5,97795.05,-0.0010766487685005544,-0.0003263968881860313,0.0007510605086862299
2025-02-05,BTC,96612.43,96623.8,96638.33,-0.00011767287148722883,-0.000268009598262009,-0.00015035441941102512
2025-02-06,BTC,96554.35,96559.2,96564.62,-5.022825375511353e-05,-0.00010635365209321623,-5.612821756040276e-05
2025-02-07,BTC,96506.8,96547.5,96537.08,-0.0004215541572800685,-0.0003136618592565199,0.00010793779965156958
2025-02-08,BTC,96444.74,96496.5,96476.25,-0.0005363925116455004,-0.00032660888042390646,0.00020989621798106484
2025-02-09,BTC,96462.75,96473.0,96475.82,-0.00010624734381636802,-0.0001354743603112496,-2.9230122117751556e-05
2025-02-10,BTC,97430.82,97441.2,97444.41,-0.00010652578170211591,-0.00013946413139553915,-3.2941858850610295e-05
2025-02-11,BTC,95778.2,95767.1,95774.08,0.00011590619325407836,4.3017902129571794e-05,-7.287984389925395e-05
2025-02-12,BTC,97869.99,97874.0,97862.53,-4.097104440392574e-05,7.622938013152059e-05,0.00011720522655611632
2025-02-13,BTC,96608.14,96628.0,96625.29,-0.0002055304880572706,-0.0001774897648431084,2.8046487622557237e-05
2025-02-14,BTC,97500.48,97464.0,97509.03,0.00037429204629391144,-8.768418678761769e-05,-0.00046180338374812724
2025-02-15,BTC,97569.66,97588.2,97596.94,-0.00018998198552688805,-0.0002795169602652914,-8.955198800297826e-05
2025-02-16,BTC,96118.12,96144.1,96119.88,-0.0002702193894373872,-1.8310468136384372e-05,0.0002519770103750485
2025-02-17,BTC,95780.0,95772.8,95781.8,7.517792107991639e-05,-1.8792714273518918e-05,-9.396357136737254e-05
2025-02-18,BTC,95671.74,95600.0,95607.4,0.0007504184100419753,0.0006729604612196738,-7.739986653743092e-05
2025-02-19,BTC,96644.37,96625.7,96632.03,0.00019321981625997076,0.00012770092897773644,-6.550623018064528e-05
2025-02-20,BTC,98305.0,98339.1,98347.2,-0.00034675932563965617,-0.0004290920331234682,-8.236126702121371e-05
2025-02-21,BTC,96181.98,96099.5,96157.03,0.0008582770982159538,0.00025947140838278315,-0.0005982921893490367
2025-02-22,BTC,96551.01,96600.1,96582.12,-0.0005081775277666623,-0.0003221093096734684,0.00018616282185579536
2025-02-23,BTC,96258.0,96303.4,96265.98,-0.00047142676167188924,-8.289532813143818e-05,0.00038871468404511056
2025-02-24,BTC,91552.88,91534.4,91510.82,0.00020189131080794454,0.0004596177807170143,0.00025767444767721415
2025-02-25,BTC,88680.4,88632.6,88583.74,0.0005393049509998527,0.0010911709078889054,0.0005515684932697607
2025-02-26,BTC,84250.09,84089.8,84111.78,0.001906176492273648,0.001644359446441257,-0.0002613189258389159
2025-02-27,BTC,84708.58,84691.4,84625.19,0.00020285412686549265,0.0009854039914121149,0.0007823911532722772
2025-02-28,BTC,84349.94,84309.2,84297.73,0.0004832212854588569,0.0006193523835102965,0.00013606534837884432
2025-03-01,BTC,86064.53,86020.8,86018.76,0.0005083654185964459,0.000532093231755626,2.371575688853156e-05
2025-03-02,BTC,94270.0,94285.0,94265.48,-0.00015909211433418058,4.7949684232273526e-05,0.00020707474252512625
2025-03-03,BTC,86220.61,86144.7,86161.1,0.0008811917622326693,0.0006906829183934704,-0.0001903411168150404
2025-03-04,BTC,87281.98,87250.0,87249.96,0.0003665329512894111,0.0003669915722597228,4.584529320617037e-07
2025-03-05,BTC,90606.01,90610.4,90603.73,-4.844918464108616e-05,2.516452689094173e-05,7.361727822896569e-05
2025-03-06,BTC,89931.89,89916.8,89921.85,0.00016782180860519524,0.00011165250714917363,-5.615987660401167e-05
2025-03-07,BTC,86801.75,86762.3,86756.98,0.000454690574131833,0.0005160391705658629,6.132071448328169e-05
2025-03-08,BTC,86222.45,86164.1,86206.69,0.0006771961872751309,0.00018281643802819936,-0.0004940451837321946
2025-03-09,BTC,80734.37,80684.0,80699.17,0.0006242873432154017,0.00043618788148624965,-0.00018798210687909211
2025-03-10,BTC,78595.86,78558.8,78544.71,0.0004717485501306573,0.0006512214508143099,0.00017938827452534944
2025-03-11,BTC,82932.99,82900.0,82914.51,0.00039794933655001863,0.00022288016898386331,-0.00017499952662081153
2025-03-12,BTC,83680.12,83673.4,83659.43,8.03122617223373e-05,0.00024731222768314964,0.00016698655489277847
2025-03-13,BTC,81115.78,81112.3,81073.43,4.2903480729661325e-05,0.000522365958859794,0.0004794419084033219
2025-03-14,BTC,83983.2,83997.6,83980.49,-0.00017143346952785965,3.226939971412435e-05,0.00020373779671922776
2025-03-15,BTC,84338.44,84332.9,84351.46,6.569203715289795e-05,-0.0001543541747826005,-0.00022003175760099136
2025-03-16,BTC,82574.53,82599.9,82562.57,-0.00030714322898695023,0.0001448598317614902,0.000452141933081629
2025-03-17,BTC,84010.03,84015.2,84011.4,-6.153648387430266e-05,-1.6307310674479325e-05,4.523195661554347e-05
2025-03-18,BTC,82715.03,82705.4,82698.76,0.00011643737893773931,0.00019673813730713974,8.029140944798563e-05
2025-03-19,BTC,86845.94,86879.5,86877.96,-0.0003862821494138302,-0.0003685629819116798,1.7726014745145235e-05
2025-03-20,BTC,84223.39,84178.6,84183.42,0.0005320829759580814,0.0004747965810845134,-5.725592996808082e-05
2025-03-21,BTC,84088.79,84034.3,84061.96,0.0006484257023620099,0.0003191693365225401,-0.00032904300589708946
2025-03-22,BTC,83840.59,83800.0,83852.03,0.000484367541766062,-0.0001364308055511465,-0.0006204977983239601
2025-03-23,BTC,86082.5,86076.5,86092.94,6.970543644313487e-05,-0.00012126429879155687,-0.0001909564245338169
2025-03-24,BTC,87498.16,87505.3,87523.62,-8.159505767080244e-05,-0.00029089290410966306,-0.00020931492550235742
2025-03-25,BTC,87392.87,87458.1,87427.88,-0.0007458428664698369,-0.0004004443433834881,0.000345656328393229
2025-03-26,BTC,86909.17,86899.0,86926.01,0.00011703241694371869,-0.00019372797624095384,-0.00031072402840059965
2025-03-27,BTC,87232.01,87209.9,87217.48,0.00025352626250008115,0.00016659504493832245,-8.690918380127588e-05
2025-03-28,BTC,84424.38,84373.9,84381.8,0.0005982892814011542,0.0005046111839284162,-9.362208438323805e-05
2025-03-29,BTC,82648.54,82613.8,82616.83,0.0004205108589605544,0.00038382010057746996,-3.6675336005931314e-05
2025-03-30,BTC,82389.99,82325.4,82379.98,0.000784569525322798,0.0001215101047609135,-0.0006625396121727745
2025-03-31,BTC,82550.01,82523.0,82534.32,0.00032730269137082324,0.00019010273544362022,-0.00013715506470524108
2025-04-01,BTC,85158.34,85201.1,85170.37,-0.0005018714547113667,-0.00014124630431922025,0.000360806228739019
2025-04-02,BTC,82516.29,82508.1,82490.08,9.926298145268575e-05,0.0003177351749446,0.0002184505094431355
2025-04-03,BTC,83213.09,83132.9,83174.33,0.0009646000560548096,0.00046600916412553595,-0.0004981104145955761
2025-04-04,BTC,83889.87,83840.8,83860.16,0.0005852759038558197,0.0003542802684850521,-0.00023086051827236886
2025-04-05,BTC,83537.99,83508.9,83498.25,0.00034834610442735503,0.00047593811846358136,0.00012754758333244354
2025-04-06,BTC,78430.0,78363.4,78370.75,0.0008498865541821665,0.0007560218576445621,-9.378498993573015e-05
2025-04-07,BTC,79163.24,79130.1,79140.01,0.0004188039696650936,0.00029353041527291346,-0.00012522111129364966
2025-04-08,BTC,76322.42,76276.5,76251.64,0.0006020202814758235,0.0009282423302632292,0.0003260257746586781
2025-04-09,BTC,82615.22,82556.3,82594.75,0.0007136947755652656,0.0002478365755693712,-0.0004655259565529146
2025-04-10,BTC,79607.3,79552.1,79552.34,0.0006938848880166937,0.0006908659129323258,-3.0168817157782968e-06
2025-04-11,BTC,83423.84,83420.1,83380.47,4.4833319547521455e-05,0.0005201457847383573,0.00047529115631039787
2025-04-12,BTC,85276.9,85284.1,85271.01,-8.442370852257408e-05,6.907388572030548e-05,0.00015351055417323067
2025-04-13,BTC,83760.0,83719.0,83733.07,0.0004897335133005054,0.00032161725349366677,-0.00016803396794129455
2025-04-14,BTC,84591.58,84530.7,84590.36,0.0007202117100650884,1.4422447191408949e-05,-0.0007052813110146605
2025-04-15,BTC,83643.99,83633.5,83629.78,0.000125428207596201,0.00016991554922185514,4.448176235793966e-05
2025-04-16,BTC,84030.38,84023.8,84028.72,7.831114517564686e-05,1.9755150381994824e-05,-5.855140956567695e-05
2025-04-17,BTC,84947.91,84910.1,84961.97,0.00044529449382335606,-0.00016548580500186372,-0.0006105084427773244
2025-04-18,BTC,84474.69,84472.5,84466.47,2.592559708780584e-05,9.731672224488896e-05,7.138927434757747e-05
2025-04-19,BTC,85077.01,85121.3,85074.99,-0.0005203163015603529,2.3743758300609485e-05,0.0005443432905487544
2025-04-20,BTC,85179.24,85150.1,85177.34,0.00034221921054711224,2.2306402148952742e-05,-0.00031980336554293665
2025-04-21,BTC,87516.23,87500.6,87522.07,0.00017862734655516022,-6.672602693258423e-05,-0.0002453095544929784
2025-04-22,BTC,93442.99,93472.0,93489.1,-0.0003103603218075346,-0.0004932125777229457,-0.00018290902361883798
2025-04-23,BTC,93691.08,93677.0,93740.92,0.00015030370315027852,-0.0005316781614688182,-0.0006818793756238062
2025-04-24,BTC,93980.47,93999.9,94021.96,-0.00020670234755559846,-0.00044127988823039477,-0.000234626038427721
2025-04-25,BTC,94638.68,94717.1,94708.79,-0.0008279391999967967,-0.0007402691978221076,8.774264775235352e-05
2025-04-26,BTC,94628.0,94663.5,94666.64,-0.0003750125444337282,-0.00040816912906171954,-3.3169023427870314e-05
2025-04-27,BTC,93749.3,93817.0,93780.57,-0.0007216176172761823,-0.00033343793922346876,0.0003884599976304859
2025-04-28,BTC,95011.18,94998.1,95042.57,0.0001376869642655265,-0.0003302730555372335,-0.00046789559667848035
2025-04-29,BTC,94256.82,94269.6,94271.09,-0.00013556862445585072,-0.00015137196355730076,-1.580548182900099e-05
2025-04-30,BTC,94172.0,94205.4,94182.54,-0.0003545444316355173,-0.00011191033921986726,0.00024272014749238124
2025-05-01,BTC,96489.91,96469.9,96524.98,0.0002074222114878399,-0.00036332563860663747,-0.000570629488863883
2025-05-02,BTC,96887.14,96920.7,96929.81,-0.0003462624599285258,-0.0004402154507472389,-9.398553448114466e-05
2025-05-03,BTC,95856.42,95869.9,95861.33,-0.00014060721874120663,-5.1219819295234004e-05,8.939996972712194e-05
2025-05-04,BTC,94277.62,94303.1,94272.55,-0.000270192602364161,5.37802361344486e-05,0.00032406039722054913
2025-05-05,BTC,94733.68,94727.0,94733.99,7.051843719318995e-05,-3.272320737379708e-06,-7.378555468851022e-05
2025-05-06,BTC,96834.02,96816.7,96839.17,0.00017889475679311317,-5.3180959729393074e-05,-0.00023203420681938702
2025-05-07,BTC,97030.5,97031.4,97058.32,-9.275347980119975e-06,-0.0002866317900414028,-0.000277359014662637
2025-05-08,BTC,103261.6,103228.0,103253.49,0.00032549308327212145,7.854456057621029e-05,-0.0002468681688144736
2025-05-09,BTC,102971.99,102976.9,102986.96,-4.768059632775934e-05,-0.0001453582084567362,-9.768226967776794e-05
2025-05-10,BTC,104809.53,104800.0,104821.19,9.093511450375402e-05,-0.00011123705044757681,-0.00020215378207399937
2025-05-11,BTC,104118.0,104119.0,104137.62,-9.604394971107766e-06,-0.00018840453622803732,-0.00017880185854057817
2025-05-12,BTC,102791.32,102825.0,102800.21,-0.0003275468028202111,-8.647842256348515e-05,0.00024114736730584951
2025-05-13,BTC,104103.72,104156.7,104131.06,-0.0005086566682699356,-0.00026255374717198965,0.000246228166696838
2025-05-14,BTC,103507.82,103589.7,103545.38,-0.0007904260751792069,-0.0003627395060986638,0.000428024891115264
2025-05-15,BTC,103763.71,103761.7,103786.43,1.9371309452509422e-05,-0.00021891108500393663,-0.0002382777787037771
2025-05-16,BTC,103463.9,103500.1,103500.03,-0.00034975811617588004,-0.00034908202442074376,6.763283064703529e-07
2025-05-17,BTC,103126.65,103169.1,103161.07,-0.0004114604082037232,-0.0003336529952627787,7.783944078898486e-05
2025-05-18,BTC,106454.26,106525.6,106473.46,-0.0006696981758376186,-0.00018032662787526021,0.0004896994988234926
2025-05-19,BTC,105573.74,105637.7,105616.18,-0.0006054656623534216,-0.0004018323707597471,0.00020375665925431719
2025-05-20,BTC,106849.99,106855.6,106883.24,-5.2500758032314465e-05,-0.00031108712647553993,-0.0002585999451364396
2025-05-21,BTC,109643.99,109675.1,109699.54,-0.0002836559984901177,-0.0005063831625911064,-0.00022279035992300855
2025-05-22,BTC,111696.21,111711.1,111722.53,-0.0001332902460006169,-0.00023558363742737232,-0.00010230702795566149
2025-05-23,BTC,107318.3,107333.5,107329.61,-0.00014161468693374424,-0.00010537632625329252,3.62434932914546e-05
2025-05-24,BTC,107761.91,107824.2,107794.01,-0.0005776996258723965,-0.00029779020188591687,0.00028007122102602366
2025-05-25,BTC,109004.19,109040.4,109048.68,-0.0003320787524623281,-0.00040798293019217446,-7.592939226774842e-05
2025-05-26,BTC,109434.79,109468.6,109464.32,-0.00030885569012495395,-0.0002697682678703961,3.909949835700921e-05
2025-05-27,BTC,108938.17,109004.9,108978.46,-0.0006121743150995229,-0.0003697060868727009,0.00024261675197090327
2025-05-28,BTC,107781.78,107811.7,107819.29,-0.00027752089986521344,-0.0003478969301318191,-7.039556650756396e-05
2025-05-29,BTC,105589.75,105632.4,105572.58,-0.0004037586952487793,0.00016263692712636946,0.0005666244019042477
2025-05-30,BTC,103985.48,104019.7,104033.26,-0.00032897614586469004,-0.0004592761968623682,-0.0001303429307126791
2025-05-31,BTC,104591.88,104662.0,104645.87,-0.0006699661768359011,-0.0005159305379179857,0.0001541389067720722
2025-06-01,BTC,105642.93,105712.4,105697.94,-0.0006571603709687457,-0.0005204453369669348,0.00013680493678491779
2025-06-02,BTC,105857.99,105920.3,105904.94,-0.0005882725030046387,-0.00044332209621189556,0.00014503572732293968
2025-06-03,BTC,105376.89,105446.0,105447.82,-0.0006554065588073588,-0.000672654968116082,-1.725972144328569e-05
2025-06-04,BTC,104696.86,104745.4,104753.38,-0.0004634093716764376,-0.0005395529958078793,-7.617892615985333e-05
2025-06-05,BTC,101508.68,101579.7,101570.2,-0.0006991554414907952,-0.0006056894640357191,9.353137042156234e-05
2025-06-06,BTC,104288.44,104376.0,104397.99,-0.0008388901663217707,-0.001049349704912883,-0.00021063623926098618
2025-06-07,BTC,105552.15,105654.5,105619.02,-0.000968723528103399,-0.0006331246019893877,0.00033592434392959447
2025-06-08,BTC,105734.0,105754.2,105784.4,-0.0001910089622917388,-0.0004764407606413501,-0.0002854863287969911
2025-06-09,BTC,110263.02,110280.0,110301.15,-0.00015397170837860852,-0.00034568995880812636,-0.00019174777416186561
2025-06-10,BTC,110274.39,110273.6,110300.24,7.1639993615146835e-06,-0.00023436032414803076,-0.00024152259324183856
2025-06-11,BTC,108645.12,108702.0,108669.37,-0.0005232654412983262,-0.00022315395773431224,0.00030026860374743336
2025-06-12,BTC,105671.73,105760.1,105721.05,-0.0008355703143246851,-0.0004665106901606819,0.00036936825731492817
2025-06-13,BTC,106066.59,106122.3,106118.7,-0.0005249603523482804,-0.0004910538858844404,3.392427536330622e-05
2025-06-14,BTC,105414.64,105479.4,105465.42,-0.0006139587445510575,-0.0004814848317107323,0.00013255529632361096
2025-06-15,BTC,105594.01,105581.4,105599.25,0.00011943391544333437,-4.962156454713096e-05,-0.0001690352914438531
2025-06-16,BTC,106794.53,106800.1,106853.38,-5.215350921961015e-05,-0.0005507546883403158,-0.0004986271842780665
2025-06-17,BTC,104551.17,104622.4,104590.44,-0.0006808293443850699,-0.0003754645262034062,0.00030557286115251436
2025-06-18,BTC,104886.78,104892.0,104915.6,-4.9765473058016596e-05,-0.00027469699453663843,-0.0002249427158592665
2025-06-19,BTC,104658.59,104675.2,104671.9,-0.0001586813304392809,-0.0001271592471331351,3.152708606601884e-05
2025-06-20,BTC,103297.99,103292.0,103317.8,5.799093831093671e-05,-0.00019173850004550186,-0.0002497149571516477
